avggift,lastgife,pgift,ampergift,response
9.71,10,0.15,15,0
15,15,0.08,15,0
8.93,10,0.19,12,0
21.75,27,0.11,27.33,0
18.43,25,0.15,22.5,0
12.5,15,0.12,15,0
6.8,6,0.19,7.33,0
14,20,0.09,16,0
17.5,10,0.11,17.5,0
11.88,20,0.27,15.6,0
11.33,17,0.14,16,0
10.6,15,0.14,13,0
8,18,0.18,8.6,0
9.56,22,0.13,21,0
4.7,5,0.31,5,0
6.88,10,0.22,10,0
8.08,15,0.23,11.33,0
22.58,40,0.2,28,0
15,15,0.11,15,0
12.78,25,0.14,20,0
13.5,18,0.14,13.5,0
11.8,20,0.14,20,0
25,25,0.07,25,0
15,15,0.07,15,0
16.67,30,0.12,25,0
5.5,5,0.3,6.17,0
15,25,0.13,25,0
18.12,25,0.28,22.5,0
7.45,12,0.23,16,0
19,25,0.15,18.67,0
20,20,0.07,20,0
10.76,20,0.33,18.5,0
7.25,7,0.18,6.33,0
15.62,20,0.14,20,0
6.25,10,0.15,5,0
4.73,5,0.24,5.67,0
10.71,15,0.13,14.33,0
8.71,10,0.21,10,0
11.27,12,0.22,15.33,0
8.33,10,0.15,8.33,0
13.75,20,0.11,20,0
7.91,12,0.21,10,0
16.71,25,0.13,23,0
18.75,25,0.11,21.67,0
9.88,15,0.14,14,0
8.13,9,0.29,7.33,0
11.1,15,0.15,15,0
20,20,0.07,20,0
14.33,21,0.12,18,0
40,40,0.05,40,0
3.03,5,0.35,3.44,0
16,3,0.2,25.5,0
11.67,20,0.17,11.67,0
11.75,20,0.11,20,0
14.6,20,0.11,20,0
7.93,15,0.2,15,0
15.8,30,0.15,27.5,0
16.67,20,0.08,20,0
12.6,16,0.2,14.5,0
8.89,12,0.19,11.5,0
10.67,20,0.09,13.5,0
91.67,150,0.07,125,0
5.47,12,0.26,11,0
7.76,15,0.22,12.5,0
9.5,20,0.16,14.67,0
7.3,11,0.28,11,0
10,15,0.12,14,0
12.5,20,0.1,12.5,0
20,20,0.07,20,0
14,25,0.12,14,0
8.17,10,0.13,8.5,0
18.5,20,0.18,20,0
13.79,20,0.26,13.67,0
13.17,20,0.12,20,0
9.17,12,0.17,11.33,0
6.14,10,0.22,7.8,0
15,15,0.06,15,0
11.83,20,0.13,19,0
13.57,10,0.35,15,0
15,15,0.08,15,0
12.5,15,0.09,12.5,0
12.75,10,0.17,10,0
5.33,10,0.18,7,0
13.42,25,0.17,25,0
10.4,10,0.11,13,0
8.33,10,0.13,8.33,0
12.43,10,0.17,14.25,0
9,15,0.09,15,0
14.76,20,0.21,16,0
17.5,20,0.15,17.5,0
15,20,0.08,20,0
22.5,25,0.07,20,0
20,20,0.07,20,0
5.19,10,0.2,10,0
15,15,0.08,15,0
9.28,14,0.48,12,0
7.58,14,0.27,13,0
12.33,15,0.16,14,0
12.5,17,0.1,16,0
15,15,0.09,15,0
9.4,16,0.11,16,0
15.44,25,0.14,25,0
23,30,0.08,26.67,0
20,20,0.07,20,0
6.32,7,0.35,8.5,0
24.62,25,0.19,23.5,0
20,20,0.11,20,0
20,25,0.07,20,0
20,20,0.06,20,0
12.5,15,0.09,12.5,0
8.09,10,0.2,10.67,0
16.17,25,0.11,22.5,0
21.06,29,0.27,25,0
12,12,0.13,12,0
3.09,3,0.33,2.89,0
12,17,0.11,17,0
10,15,0.07,15,0
23,25,0.14,25,0
10,15,0.09,12.5,0
7.89,10,0.37,9.75,0
3.29,5,0.47,4.33,0
3.82,20,0.37,20,0
5.25,5,0.2,5.25,0
11.67,20,0.1,15,0
7.93,5,0.25,9,0
14.47,10,0.3,10,0
17.15,8,0.27,27,0
9.2,10,0.17,9.2,0
15.5,20,0.08,20,0
9.75,20,0.13,13.5,0
9.89,16,0.15,14.67,0
10.8,10,0.19,10.8,0
12.4,20,0.12,17.5,0
8.4,10,0.15,9,0
15.7,27,0.14,27,0
8.8,10,0.32,10,0
15,20,0.11,15,0
15,15,0.07,15,0
4.8,5,0.25,6.6,0
25,25,0.06,25,0
26,25,0.11,27,0
11.44,17,0.15,16,0
18.75,25,0.11,21.67,0
8,15,0.17,15,0
16.5,30,0.15,27.5,0
9.8,20,0.26,20,0
14.43,20,0.11,20,0
34.62,65,0.12,65,0
20,20,0.08,20,0
10,15,0.1,12.5,0
12.5,15,0.09,12.5,0
17,25,0.11,25,0
9.2,15,0.2,8.67,0
10.25,16,0.09,16,0
25,25,0.13,25,0
15,18,0.11,16.67,0
5.75,8,0.18,7.33,0
5.8,5,0.38,6,0
6.73,10,0.22,7.33,0
12.6,22,0.21,14,0
4.6,20,0.4,10,0
11.83,15,0.09,20,0
11,14,0.16,11,0
8.04,5,0.28,9.33,0
15.29,19,0.17,21,0
10.44,25,0.16,13,0
6.25,6,0.17,6.33,0
10,15,0.12,10,0
13,16,0.09,13,0
13,16,0.11,13,0
10.33,15,0.14,15,0
10.83,5,0.14,13.33,0
15,15,0.08,15,0
6.2,10,0.3,6.71,0
4.71,5,0.25,4.5,0
15,15,0.07,15,0
6.67,10,0.26,7.67,0
12.69,10,0.23,15.67,0
13.75,25,0.13,13.75,0
8.8,16,0.15,15.5,0
45,50,0.18,50,0
6.69,10,0.22,9.2,0
13.1,20,0.2,16.25,0
15,10,0.13,20,0
4.5,5,0.28,5,0
4.84,10,0.46,7.5,0
5,5,0.38,5,0
17.71,20,0.12,22.5,0
18.2,25,0.09,25,0
20,20,0.09,20,0
9,12,0.21,9,0
6.25,10,0.17,6.25,0
8.89,7,0.25,9.71,0
9.73,9,0.3,9.8,0
10.4,10,0.15,10.67,0
25,25,0.08,0,0
11.67,20,0.09,15,0
11,25,0.12,11,0
17,20,0.14,18.75,0
17.71,25,0.19,25,0
15,25,0.11,15,0
10.33,15,0.1,13,0
10.94,13,0.36,12.29,0
25,25,0.07,25,0
20,20,0.07,20,0
12,20,0.12,15,0
14.25,25,0.12,22.5,0
8.11,15,0.16,12.5,0
26.17,25,0.08,25,0
6.05,3,0.39,5.75,0
15,15,0.07,15,0
12.75,20,0.1,17.5,0
16.67,15,0.2,17.5,0
6.66,9,0.21,9.28,0
9.57,20,0.17,15,0
7.14,14,0.29,11.5,0
13.1,20,0.24,15.29,0
5.41,5,0.33,5.67,0
10.4,14,0.24,12,0
25,25,0.07,25,0
8.67,11,0.22,10.75,0
50,50,0.07,50,0
21,25,0.1,22.5,0
11,20,0.13,17.5,0
17.43,28,0.71,30,0
13.5,20,0.12,20,0
6.89,9,0.15,9,0
8.33,10,0.19,10,0
12.43,17,0.13,21,0
8.64,10,0.2,11.5,0
15,15,0.08,15,0
6.29,11,0.23,6.83,0
10,15,0.1,10,0
20.62,25,0.15,21.67,0
12.4,20,0.21,20,0
8.12,13,0.18,11,0
9.33,15,0.12,13.5,0
12.5,20,0.07,20,0
10.69,20,0.23,20,0
36,63,0.12,56.67,0
10.75,20,0.1,17.5,0
15,15,0.09,15,0
12.75,20,0.11,17.5,0
18,20,0.09,22,0
14,25,0.19,25,0
5.4,7,0.2,5,0
14.3,20,0.15,0,0
6.33,10,0.17,7.5,0
13.67,16,0.09,16,0
16.4,20,0.14,18.67,0
10.28,10,0.26,10.36,0
10,15,0.1,10,0
20,20,0.06,20,0
4.89,10,0.59,8.7,0
5.17,5,0.22,5,0
11.83,20,0.12,17.5,0
13.08,20,0.18,17.5,0
20,25,0.07,25,0
7.14,7,0.37,9,0
6.85,15,0.27,15,0
4.49,6,0.36,6,0
16.5,20,0.16,20,0
10.38,40,0.29,32.5,0
8.62,15,0.14,15,0
215.62,500,0.13,125,0
12.3,15,0.16,15,0
10.67,20,0.13,16,0
6.17,7,0.22,7,0
22.5,35,0.1,22.5,0
10.33,15,0.1,13,0
18.7,36,0.16,27.33,0
9.45,15,0.35,0,0
10.33,10,0.24,10,0
17.5,10,0.15,17.5,0
11.75,18,0.1,16.5,0
25,25,0.07,25,0
7,8,0.19,8.75,0
18.11,25,0.12,23.33,0
12.67,25,0.18,22.5,0
13.17,17,0.1,17,0
15,15,0.08,15,0
4.86,6,0.21,3.67,0
6.83,9,0.19,8.25,0
35,35,0.08,35,0
14,25,0.1,20.5,0
12.67,10,0.75,15,0
9.11,15,0.31,15,0
7.6,12,0.18,10.67,0
8.73,15,0.2,15,0
17.5,25,0.11,10,0
13.33,17,0.09,16,0
12,20,0.12,12,0
15.31,16,0.3,13,0
7.83,5,0.16,8.4,0
9.67,13,0.14,12,0
16.67,30,0.09,20,0
8.21,13,0.25,11.4,0
4.2,5,0.36,4.25,0
9.5,14,0.33,14.67,0
28.67,50,0.12,40,0
7.59,15,0.27,14.33,0
10.75,20,0.12,20,0
15,15,0.09,15,0
15,15,0.08,15,0
10.44,15,0.16,16,0
14.4,20,0.09,20,0
8.91,12,0.36,12,0
25,25,0.06,25,0
14.5,20,0.11,16,0
15,15,0.06,15,0
7.31,9,0.26,8.75,0
15.67,20,0.14,20,0
15,15,0.11,15,0
15,15,0.13,15,0
6.92,10,0.24,8,0
15.43,25,0.18,16.6,0
8.43,11,0.21,9.6,0
42.73,4.27E+01,0.09,42.73,0
15,20,0.1,20,0
23.83,6,0.19,31.75,0
10,5,0.12,10,0
11,20,0.18,10.4,0
17.5,20,0.11,20,0
8.52,10,0.29,10,0
7.8,11,0.21,9.5,0
9.1,10,0.28,12,0
20,20,0.06,20,0
7.36,16,0.19,11.5,0
6.14,6,0.53,7,0
11,10,0.14,15,0
18.24,2.12E+01,0.14,20.4,0
14,20,0.11,20,0
15,25,0.07,15,0
30,30,0.08,30,0
4.82,5,0.28,5,0
17.14,17,0.18,17.5,0
16.35,25,0.16,18,0
10,15,0.12,15,0
10,15,0.09,10,0
7.75,7,0.15,9,0
15.33,15,0.16,14.25,0
20,20,0.06,20,0
8.57,9,0.19,9.8,0
21.88,15,0.16,20,0
4.33,20,0.18,8.33,0
24.38,32,0.11,32,0
7.14,32,0.33,5.67,0
12.43,25,0.22,25,0
19.44,25,0.12,25,0
9.09,16,0.16,13,0
7.4,10,0.15,8,0
50,50,0.05,50,0
16,26,0.22,21.67,0
9,15,0.09,11,0
20,20,0.08,0,0
10,15,0.11,15,0
31.67,25,0.08,50,0
30,30,0.05,30,0
17,21,0.17,17,0
12.94,24,0.2,22,0
10.17,14,0.22,12.67,0
8.85,11,0.29,11.43,0
8.78,16,0.16,12,0
10.33,15,0.09,15,0
20,20,0.08,20,0
25,25,0.07,25,0
5,5,0.27,5,0
9.5,20,0.13,20,0
9.6,6,0.19,10,0
8.54,14,0.33,10.67,0
12.5,15,0.09,12.5,0
8.59,10,0.53,9.89,0
16,20,0.12,18.33,0
11.08,12,0.25,12.33,0
9.67,10,0.29,10.29,0
6,10,0.2,8.67,0
14,20,0.11,14,0
12.85,15,0.28,16.67,0
10.5,6,0.14,15,0
22,30,0.09,30,0
8.5,10,0.33,9.67,0
6.11,6,0.23,7.33,0
13.67,25,0.1,18,0
6.21,12,0.21,12,0
15,20,0.09,20,0
18.33,25,0.08,25,0
4.5,6,0.25,4.8,0
15.93,25,0.15,21.67,0
9,10,0.2,10,0
11.05,13,0.28,11,0
12.12,15,0.14,17,0
10.75,11,0.29,12.25,0
15,20,0.07,20,0
7,11,0.18,7.67,0
5.86,14,0.21,14,0
9.86,15,0.14,15,0
20,20,0.07,20,0
5.11,5,0.33,7,0
25,25,0.06,25,0
20,20,0.07,20,0
9.87,10,0.27,10,0
17,19,0.06,19,0
11.64,20,0.15,20,0
12,20,0.08,20,0
15,15,0.09,15,0
7.92,14,0.36,13,0
10.8,11,0.19,11,0
13.64,20,0.29,16.67,0
8.33,10,0.16,10,0
10.75,10,0.21,13.33,0
9.18,16,0.16,16,0
5.46,10,0.26,7.5,0
25,25,0.07,25,0
10.67,20,0.1,20,0
4.5,7,0.22,5.5,0
10.56,16,0.17,16,0
15,15,0.08,15,0
3.57,5,0.35,3.29,0
12.33,15,0.12,13.5,0
8,20,0.16,15,0
7.2,12,0.17,12,0
10,15,0.17,15,0
13.33,10,0.23,15,0
5.8,5,0.19,12.5,0
25,25,0.07,25,0
8,10,0.2,11.5,0
10.6,15,0.13,15,0
20.29,10,0.36,10,0
7.12,5,0.24,8.67,0
13,16,0.1,13,0
15,15,0.1,15,0
5.67,10,0.19,9.33,0
7.33,7,0.14,7.33,0
22,30,0.09,25,0
11.67,15,0.1,11.67,0
13,16,0.08,13,0
15,17,0.12,17,0
15,15,0.08,15,0
5.5,10,0.34,8.67,0
7.57,15,0.15,12,0
10.41,20,0.41,14.57,0
10.18,15,0.19,13.67,0
21.25,30,0.08,22.5,0
17.14,20,0.28,18.33,0
7.57,20,0.12,20,0
11.67,20,0.09,20,0
15,15,0.08,15,0
4.84,5,0.48,5.25,0
10.17,16,0.14,13.67,0
7.88,20,0.13,15.5,0
25.62,50,0.12,45,0
9.73,10,0.21,10.5,0
15,15,0.08,15,0
11.38,20,0.13,19,0
3.31,3,0.24,3.67,0
7.57,15,0.18,9,0
13,20,0.13,13,0
6.17,6,0.18,6.5,0
10.6,10,0.14,15,0
11.5,15,0.14,12.5,0
8.2,20,0.27,18,0
25,25,0.08,0,0
7.13,10,0.32,9.2,0
16,20,0.19,21.67,0
6.47,13,0.35,13,0
25,25,0.06,25,0
14.12,30,0.17,21.67,0
12,16,0.17,12.67,0
13.2,25,0.15,20.5,0
15,20,0.11,15,0
8.54,15,0.18,14,0
8.43,6,0.25,8.4,0
3.62,5,0.43,4.67,0
8.59,10,0.24,11.6,0
12.5,20,0.08,20,0
4.1,10,0.31,7.5,0
4.05,8,0.44,7.33,0
5.82,10,0.24,10,0
9.8,20,0.12,20,0
5.86,10,0.51,8.4,0
7,10,0.24,8.2,0
6.27,7,0.31,7,0
5.43,7,0.23,8,0
9,13,0.14,11.67,0
7.42,15,0.2,9,0
21.11,20,0.16,20,0
4.2,4,0.26,4.43,0
20,20,0.08,20,0
11.4,20,0.12,20,0
11.67,15,0.14,11.67,0
14.88,24,0.17,19,0
22.5,25,0.06,25,0
10.75,10,0.16,11,0
9,15,0.11,12,0
20,20,0.07,20,0
14.15,10,0.15,10.67,0
13.4,17,0.11,16,0
9.55,10,0.18,11.67,0
9.64,12,0.17,10.67,0
11,15,0.17,12.33,0
19.33,25,0.16,25,0
15.77,25,0.13,23,0
8,10,0.17,8.6,0
32.5,40,0.07,32.5,0
12.14,20,0.14,15,0
12.62,20,0.16,15,0
6.6,15,0.27,8.5,0
10.11,15,0.25,10,0
18.75,25,0.09,25,0
10.94,14,0.25,14.25,0
16.67,25,0.1,25,0
15,15,0.07,15,0
6.6,10,0.16,7,0
11,19,0.15,15.5,0
11.9,15,0.2,12,0
9.71,20,0.14,0,0
11.29,16,0.21,14.4,0
19,25,0.08,19,0
15,15,0.12,17.5,0
13,16,0.1,13,0
8.2,15,0.14,11,0
7.24,10,0.27,11,0
10.22,15,0.17,12.5,0
20,20,0.14,20,0
7.73,10,0.15,10,0
15,15,0.07,15,0
12.62,17,0.16,14.25,0
4.85,7,0.21,7.67,0
7.25,15,0.16,12.5,0
9.33,15,0.09,15,0
7.53,10,0.29,9.75,0
12,16,0.14,12,0
25,25,0.09,25,0
9,12,0.13,9.5,0
20,20,0.08,20,0
10.56,10,0.26,10,0
15,20,0.09,15,0
18.75,15,0.11,22.5,0
3.12,5,0.35,3.5,0
21.25,20,0.14,25,0
10,15,0.1,10,0
12.5,15,0.08,15,0
17,21,0.13,19.67,0
13.33,20,0.14,20,0
20,20,0.07,20,0
7.82,20,0.16,20,0
16,19,0.09,19,0
11.33,15,0.24,11.75,0
20.21,30,0.29,30,0
23.29,50,0.28,21.75,0
8.6,15,0.11,15,0
10,15,0.18,12.5,0
20,20,0.08,20,0
20,20,0.07,20,0
7.94,12,0.26,10.8,0
20,20,0.06,20,0
8.5,15,0.18,9.4,0
6.64,10,0.23,9.33,0
10,15,0.1,10,0
4.3,6,0.29,5.8,0
88.14,8.81E+01,0.07,88.14,0
7.02,10,0.58,10.83,0
6.8,10,0.22,7.67,0
18.88,25,0.12,25,0
29.64,30,0.29,30,0
11.79,25,0.2,17.5,0
9,13,0.17,10,0
25,25,0.06,25,0
14.73,20,0.15,20,0
10.33,15,0.13,10.33,0
10,10,0.12,10,0
5.58,10,0.26,5,0
10,15,0.1,10,0
7,9,0.21,9,0
10.67,12,0.11,10.67,0
4.62,8,0.3,4.83,0
7.21,6,0.33,7.29,0
15,20,0.06,20,0
10,15,0.1,10,0
10.94,10,0.3,10,0
9.61,10,0.31,10.5,0
4.98,8,0.52,5.44,0
11.89,20,0.2,20,0
12.4,25,0.17,23,0
11.7,20,0.19,20,0
12.5,15,0.09,12.5,0
25,25,0.07,25,0
7.5,10,0.21,7.5,0
9,15,0.32,12.33,0
17.27,30,0.21,27,0
27.38,30,0.16,31.25,0
10,15,0.09,10,0
11.44,25,0.24,21.67,0
30,30,0.06,30,0
9.43,15,0.23,15,0
15,25,0.1,15,0
6,7,0.15,7.33,0
11.5,18,0.1,18,0
5.33,5,0.27,5.5,0
34.56,50,0.13,45.5,0
20,35,0.17,35,0
33.33,100,0.1,100,0
13.8,25,0.12,25,0
20,25,0.11,25,0
17.5,20,0.11,20,0
9.59,10,0.33,11.86,0
10,15,0.11,10,0
18.33,20,0.11,22.5,0
14.1,30,0.14,30,0
11.25,30,0.12,17.5,0
10.33,14,0.18,12.2,0
12.71,25,0.19,25,0
4.5,5,0.17,6.25,0
6.35,10,0.24,10,0
20,20,0.14,20,0
4.36,10,0.31,9.33,0
12.5,20,0.1,12.5,0
13.44,25,0.12,25,0
11.12,20,0.17,20,0
6.5,10,0.19,10,0
25,25,0.06,25,0
14.52,20,0.3,18,0
11.25,15,0.11,12.5,0
6.59,10,0.43,10.33,0
11.36,16,0.31,13,0
13.67,25,0.09,22.5,0
19.69,30,0.33,23.33,0
20,20,0.07,20,0
4.41,10,0.23,8.33,0
10.33,20,0.13,20,0
9,15,0.1,12,0
5.08,5,0.32,5.25,0
33.38,42,0.13,39,0
4.06,11,0.26,10,0
16.67,20,0.08,20,0
20,20,0.07,20,0
20,20,0.06,20,0
23,23,0.07,23,0
8.4,10,0.14,10,0
8.06,13,0.23,13,0
15,15,0.08,15,0
8.94,12,0.42,12.2,0
17,36,0.08,36,0
13.5,25,0.23,25,0
7.69,7,0.31,8.57,0
15,15,0.08,15,0
10.75,13,0.16,12.5,0
23,23,0.08,23,0
12.33,17,0.11,12.33,0
7.56,10,0.28,6.67,0
9.6,11,0.27,10.62,0
8.62,10,0.21,10,0
16,15,0.23,15,0
9.75,10,0.31,11.25,0
13.65,25,0.27,15,0
7.25,15,0.15,7.67,0
17,50,0.15,23.33,0
27.5,30,0.06,30,0
8.43,14,0.23,12.67,0
20.5,15,0.13,15,0
10.2,16,0.15,11.5,0
16.67,50,0.15,39.5,0
15,20,0.12,0,0
7.62,10,0.23,10,0
12.3,20,0.13,20,0
20,20,0.07,20,0
8.84,10,0.48,10.83,0
12.5,20,0.11,12.5,0
20,20,0.07,20,0
14,19,0.12,17,0
28,28,0.07,28,0
23,23,0.07,23,0
10.58,25,0.3,12,0
8,5,0.14,7.5,0
18.43,20,0.12,19,0
12.29,20,0.19,12.5,0
3.73,5,0.51,4.6,0
5.17,7,0.27,5.67,0
13.33,15,0.14,13.33,0
8.29,9,0.21,8.29,0
16,19,0.11,16,0
3.55,5,0.23,4,0
14.4,14,0.17,14.4,0
18.34,25,0.1,25,0
16.67,25,0.11,25,0
9.62,10,0.18,14,0
13,16,0.1,13,0
15,15,0.07,15,0
7.88,12,0.2,11,0
7.75,9,0.16,7,0
28,28,0.07,28,0
9.31,20,0.19,10.5,0
15,15,0.08,15,0
12.5,20,0.1,12.5,0
9.33,17,0.13,17,0
9.5,13,0.19,12,0
15,15,0.12,15,0
20,20,0.07,20,0
4.25,4,0.25,4.33,0
21.25,25,0.11,25,0
20,20,0.08,20,0
9.73,13,0.22,13,0
25,25,0.07,25,0
3.47,5,0.52,4.6,0
8.64,12,0.68,11.11,0
15,25,0.09,15,0
14,18,0.12,18,0
26.25,30,0.08,0,0
10.8,10,0.32,12.5,0
25,25,0.14,25,0
6.25,7,0.17,6.25,0
10.25,15,0.15,15,0
10.33,15,0.1,13,0
15,15,0.08,15,0
5.2,15,0.42,7.12,0
25,25,0.14,25,0
14,16,0.1,16,0
16.12,25,0.13,25,0
6.1,8,0.37,6.57,0
12.57,15,0.17,15.25,0
20,20,0.07,20,0
13.33,20,0.09,17.5,0
13.14,20,0.11,18.67,0
12.5,14,0.14,9.5,0
4.3,10,0.17,6,0
9.91,6,0.55,13.5,0
25,25,0.06,25,0
16,16,0.07,16,0
9.25,7,0.17,9.25,0
15,15,0.09,15,0
8.91,14,0.37,12.6,0
25,25,0.07,25,0
12.25,12,0.13,13,0
13,14,0.36,14.2,0
14.4,20,0.13,15.67,0
9.79,10,0.22,16.67,0
23.38,25,0.23,25,0
15,15,0.08,15,0
6.72,9,0.52,7.79,0
6.14,10,0.38,8,0
20,25,0.1,22.5,0
10.67,12,0.15,10.8,0
11,15,0.09,15,0
6.17,10,0.21,6.4,0
2.61,2,0.36,2.71,0
13.5,15,0.14,13.5,0
9.5,15,0.15,11.67,0
10.25,16,0.16,16,0
10.8,17,0.39,15.5,0
12.58,10,0.27,16.8,0
32.7,50,0.14,50,0
20,20,0.07,20,0
22.62,50,0.2,41.67,0
13,17,0.1,13.5,0
8.5,15,0.17,15,0
12.5,15,0.06,15,0
15,20,0.12,15,0
11.67,25,0.14,22.5,0
11.67,15,0.12,15,0
5.25,3,0.2,6,0
9.36,18,0.13,15.25,0
8.25,21,0.2,18,0
20,20,0.08,20,0
9.55,14,0.2,13,0
37.71,60,0.24,58,0
6.91,11,0.18,9.4,0
12.5,15,0.09,15,0
19.25,30,0.09,27.5,0
15.5,17,0.12,17.33,0
4.62,6,0.24,5.83,0
15.25,20,0.16,18.33,0
12.19,15,0.3,17,0
12.28,10,0.35,16.25,0
13.67,16,0.12,10.5,0
11.4,16,0.11,16,0
9,15,0.09,15,0
14,20,0.09,20,0
20.33,29,0.21,29,0
4,3,0.28,3.4,0
6,10,0.18,6,0
21,25,0.12,19,0
13.26,10,0.45,16.67,0
11.68,20,0.31,12,0
9.99,12,0.28,11.4,0
10,15,0.16,11.25,0
5.58,5,0.35,5.89,0
30,30,0.07,30,0
12.23,15,0.18,15,0
5.61,10,0.26,10,0
6.75,10,0.26,7.5,0
11.4,13,0.29,12,0
20,20,0.07,20,0
8.21,10,0.3,10,0
24,27,0.1,24,0
8.75,10,0.35,10,0
8.39,15,0.32,10.75,0
6.18,8,0.23,6.8,0
20,20,0.06,20,0
15.25,21,0.12,17,0
3.75,5,0.32,4,0
5.86,5,0.2,6,0
11.4,10,0.22,10,0
13.09,21,0.15,21,0
22.5,25,0.1,25,0
9.82,1.41E+01,0.29,14.69,0
22,35,0.11,31.67,0
5.83,5,0.21,7.5,0
14,20,0.11,15.33,0
5.71,7,0.25,5.33,0
11.42,10,0.25,12.5,0
4.74,4,0.36,5,0
12.5,20,0.09,12.5,0
15,15,0.08,0,0
22.5,25,0.08,25,0
12.73,25,0.16,21.67,0
12,6,0.14,18,0
12.43,25,0.17,13.67,0
15,15,0.08,15,0
4.8,5,0.19,5,0
12.25,15,0.16,14.33,0
10.94,10,0.28,10,0
14.67,20,0.08,20,0
25,25,0.06,25,0
4.43,10,0.27,6,0
9.5,10,0.13,14,0
10.14,20,0.12,18,0
3.18,5,0.75,4.75,0
12,14,0.12,12.67,0
14,30,0.08,30,0
15,15,0.07,0,0
4.72,10,0.34,10,0
14,15,0.13,13.75,0
3.24,5,0.3,3.5,0
25,25,0.07,25,0
3.89,7,0.7,5.58,0
4.64,5,0.22,5,0
12.33,13,0.45,13,0
11.25,10,0.12,13.33,0
16.5,20,0.13,20,0
10.2,16,0.13,12,0
11.67,20,0.09,15,0
13.25,5,0.2,11.25,0
9.57,15,0.14,15,0
7.5,10,0.16,8.75,0
6.79,10,0.22,8.67,0
20,20,0.07,20,0
8.09,8,0.3,8.62,0
9,17,0.19,16,0
9.83,12,0.13,12.67,0
8.4,16,0.2,12.5,0
20.67,30,0.08,28.5,0
31.95,25,0.32,42.25,0
10.21,11,0.19,15.5,0
7.06,6,0.44,10.17,0
3.79,3,0.34,4.57,0
18,18,0.08,18,0
15,20,0.21,13.33,0
13.4,15,0.19,13.75,0
9,10,0.2,10.75,0
4.8,5,0.18,5,0
16,12,0.11,11,0
20,20,0.07,20,0
11.33,20,0.1,11.33,0
6.4,10,0.17,6.75,0
19.17,20,0.11,20,0
7.38,10,0.31,7.33,0
4.5,5,0.22,5,0
21.25,25,0.11,25,0
7.45,10,0.18,10.33,0
9.67,16,0.1,16,0
30,40,0.12,30,0
14,0,0.38,20,0
6.92,5,0.28,7.14,0
15,15,0.09,15,0
18.8,50,0.12,32,0
9.73,10,0.17,10,0
13,16,0.09,13,0
4.68,4,0.42,4.29,0
15,15,0.08,15,0
6.17,8,0.26,6.5,0
12.4,16,0.11,15,0
19.83,23,0.11,21.67,0
9.15,13,0.32,11.09,0
8.56,6,0.14,13.5,0
20,20,0.11,20,0
7.08,10,0.34,8.5,0
10,15,0.11,13,0
11.25,10,0.16,12.5,0
12.86,10,0.28,5.67,0
20,20,0.08,20,0
13.29,15,0.16,15,0
11.67,10,0.12,12.5,0
5.2,7,0.2,5.2,0
7.4,5,0.2,6.75,0
7,15,0.15,15,0
7.17,10,0.25,9.33,0
10.67,25,0.12,12,0
7,10,0.15,7,0
13.7,21,0.17,16.5,0
6.53,10,0.27,8.43,0
6.69,10,0.41,10.33,0
6.08,8,0.33,6.44,0
12.67,25,0.1,17.5,0
10.64,15,0.16,15,0
8.92,10,0.3,10.33,0
10,15,0.12,15,0
14,15,0.08,14,0
11.33,20,0.19,20,0
7.39,8,0.29,8.38,0
25.33,50,0.17,50,0
5.43,7,0.3,5.67,0
23.27,15,0.16,26.5,0
25,25,0.09,25,0
20,20,0.13,20,0
13,19,0.14,19.5,0
15,20,0.1,15,0
15,15,0.08,15,0
7.8,10,0.29,8.25,0
10,15,0.12,13,0
11.17,20,0.14,13.25,0
12.5,15,0.1,12.5,0
12.5,20,0.08,12.5,0
19.17,20,0.11,20,0
16.25,25,0.07,25,0
13.3,10,0.16,12,0
15,15,0.07,15,0
12.5,15,0.1,12.5,0
9.67,15,0.11,13.5,0
11.33,12,0.15,11.33,0
23.33,25,0.14,23.33,0
15,15,0.09,15,0
13,20,0.12,15,0
13,16,0.1,13,0
13,15,0.14,12.33,0
36.67,40,0.1,36.67,0
8.33,15,0.1,15,0
15,20,0.06,20,0
8,5,0.15,8.75,0
7.67,11,0.14,7.67,0
16,16,0.11,16,0
15,15,0.14,15,0
11.08,16,0.21,15.33,0
15,15,0.06,15,0
15,20,0.08,15,0
13.7,15,0.26,14,0
10.5,14,0.16,15.67,0
10.9,21,0.17,17,0
8.33,15,0.13,8.33,0
10.67,10,0.25,10.67,0
9.08,13,0.21,11.2,0
16.33,25,0.17,27.33,0
12.5,15,0.1,15,0
16.67,25,0.12,20,0
16.09,16,0.19,16,0
8.25,12,0.15,10.67,0
12.33,15,0.12,13.5,0
10,15,0.12,14,0
7.29,9,0.26,7.29,0
8.86,15,0.15,13.5,0
15,27,0.07,15,0
10.15,15,0.19,13.33,0
13,16,0.1,13,0
15,15,0.08,15,0
9.38,10,0.2,10,0
16.85,27,0.17,25.5,0
11.46,15,0.28,15,0
10.64,14,0.21,12.67,0
2.33,10,0.35,10,0
7.75,9,0.12,8.67,0
13.82,25,0.17,20.67,0
7.88,11,0.23,9.4,0
18,18,0.08,18,0
20,25,0.08,15,0
4.29,4,0.23,4.8,0
11.12,20,0.31,16.5,0
8.2,5,0.16,7.4,0
13,16,0.12,16,0
8.2,10,0.15,9,0
26,50,0.14,50,0
15.1,19,0.18,19,0
8.67,6,0.15,10,0
