avggift,lastgife,pgift,ampergift,response
8.62,10,0.18,10,0
25,25,0.06,25,0
12,16,0.12,12,0
4.68,5,0.31,5.33,0
12.77,10,0.31,12.4,0
15.6,15,0.16,20,0
21,30,0.12,26.67,0
8.57,10,0.36,10.5,0
17,21,0.09,20.5,0
12.59,15,0.28,14.75,0
32.83,50,0.1,46,0
17.5,25,0.13,17.5,0
11.67,20,0.09,15,0
6.38,16,0.18,13,0
8.75,20,0.11,0,0
23.33,0,0.09,22.5,0
7.86,20,0.22,15,0
7.86,20,0.11,20,0
14.67,16,0.12,14.67,0
8.38,14,0.23,13,0
14.44,25,0.23,25,0
8.36,10,0.29,9.6,0
14.11,10,0.2,27.5,0
4.57,12,0.36,7.25,0
16.67,20,0.09,22.5,0
15,16,0.25,18.75,0
13.7,25,0.14,22.5,0
14.91,6,0.2,17.5,0
11.5,16,0.14,11.5,0
4.91,5,0.33,5.11,0
13.71,20,0.13,13.5,0
7.33,20,0.23,11.25,0
10.67,15,0.21,10.5,0
6.1,6,0.27,6.25,0
11.61,20,0.2,15,0
6.92,7,0.33,7.22,0
7.22,10,0.25,10,0
6.92,10,0.32,7.29,0
19.62,20,0.2,20,0
9,5,0.21,13,0
15.67,17,0.11,13.5,0
11.22,16,0.23,11.5,0
10.5,17,0.21,16,0
16.67,20,0.12,16.67,0
30,30,0.06,30,0
35.17,25,0.15,40,0
27.5,30,0.08,27.5,0
9.88,15,0.19,11.8,0
10.33,15,0.08,15,0
15,15,0.08,15,0
12,0,0.09,0,0
13.6,25,0.14,17.33,0
8.43,15,0.13,12,0
12.5,20,0.07,20,0
8.29,10,0.22,8.83,0
20,20,0.07,20,0
14.52,16,0.23,18,0
10,15,0.09,10,0
60,60,0.06,60,0
20,20,0.07,20,0
15,15,0.08,15,0
6.29,6,0.19,6.5,0
15,15,0.08,15,0
13.5,17,0.09,17,0
4.1,5,0.2,5,0
3.54,4,0.33,5,0
15.71,25,0.12,25,0
32.13,27,0.28,25.67,0
10.36,10,0.43,13.78,0
20,20,0.13,20,0
14.17,20,0.13,14.5,0
15.17,25,0.1,22.5,0
11.21,10,0.26,11,0
6.52,10,0.29,10,0
20,20,0.08,20,0
9.8,20,0.19,15,0
6.4,8,0.16,8,0
10,10,0.15,10,0
14.6,21,0.1,21,0
16.33,21,0.15,21,0
7.72,9,0.3,9,0
14,10,0.16,16.67,0
12.36,10,0.23,14,0
8.9,10,0.26,10,0
10.67,15,0.12,12.5,0
6.54,20,0.25,20,0
7.86,12,0.14,10.33,0
5.23,8,0.26,6.83,0
15.71,20,0.15,18.33,0
12.83,21,0.36,15.86,0
13.67,16,0.09,15.5,0
6.67,10,0.21,8,0
15,15,0.09,15,0
3.31,7,0.29,4.33,0
13,10,0.18,14.2,0
47.06,50,0.19,50,0
2.71,5,0.44,3.86,0
8.42,10,0.24,10.5,0
28,28,0.07,28,0
10.29,13,0.25,11.67,0
5,5,0.23,5.33,0
8.67,6,0.15,10,0
14,25,0.11,25,0
12.44,20,0.13,17.5,0
10,5,0.12,10,0
23,23,0.08,23,0
7.31,10,0.24,10,0
3.7,5,0.3,5,0
16.6,17,0.1,17,0
11.83,25,0.12,25,0
20,20,0.07,20,0
4.72,5,0.39,4.88,0
25.25,32,0.17,27.33,0
10.31,20,0.25,14.75,0
7.6,7,0.22,8,0
20,20,0.07,20,0
9.62,20,0.19,11.67,0
15.75,70,0.17,65,0
7.33,9,0.39,7.6,0
12.5,20,0.1,12.5,0
12.5,15,0.08,12.5,0
6,8,0.4,7,0
22.5,25,0.17,22.5,0
11.12,0,0.14,13.33,0
11,15,0.17,15,0
25,30,0.08,27.5,0
21.5,50,0.1,35,0
13.75,15,0.18,15,0
15.78,18,0.19,15.88,1
13.33,20,0.15,17.5,0
6.86,11,0.15,9.67,0
20,20,0.07,20,0
12.2,20,0.11,17,0
20,20,0.07,20,0
15,25,0.12,17.5,0
10.86,18,0.15,14.67,0
13.7,17,0.22,15.67,0
7.42,11,0.39,10.5,0
20,25,0.11,0,0
15,15,0.08,15,0
7.26,6,0.42,6.62,0
12.5,15,0.22,14.33,0
8,6,0.12,15,0
8.8,16,0.15,13,0
5.33,5,0.24,6,0
20,20,0.06,20,0
13.23,22,0.35,20.43,0
40,45,0.12,45,0
13,15,0.13,15,0
5.09,5,0.41,5.25,0
7.75,10,0.12,8.67,0
13.4,15,0.08,15,0
28.75,25,0.1,32.5,0
7.67,0,0.28,9.17,0
7.86,15,0.14,15,0
10,15,0.07,15,0
14.86,25,0.12,22.5,0
20,20,0.07,20,0
7.89,12,0.16,10.67,0
11.5,20,0.13,20,0
5.47,7,0.29,6.8,1
6.06,10,0.24,10,0
9.7,18,0.14,17,0
5.44,25,0.3,15,0
5.56,5,0.17,6,0
9.36,12,0.22,10.75,0
16.2,25,0.12,20,0
25,25,0.06,25,0
13.57,15,0.14,17.5,0
12,16,0.19,14.33,0
12,17,0.12,16,0
23,23,0.07,23,0
25,25,0.06,25,0
4.25,5,0.34,5.33,0
29.67,33,0.1,29.67,0
21.2,27,0.16,25.67,0
15,15,0.07,15,0
25,25,0.09,25,0
5.23,4,0.6,6.4,0
9.77,10,0.22,10,0
10,15,0.08,10,0
5.62,5,0.24,6.17,1
15,15,0.08,15,0
22.5,25,0.06,25,0
4.37,5,0.37,5,0
9.2,13,0.19,11.75,0
53,53,0.07,53,0
10.25,20,0.36,11.33,0
11.67,25,0.09,15,0
11.14,15,0.13,15,0
4.3,5,0.31,4.5,0
6.65,20,0.24,20,0
15,15,0.08,15,0
12.57,15,0.17,15.67,0
9.17,10,0.24,13.33,0
15,15,0.11,15,0
13.2,20,0.16,14,0
9.5,6,0.21,17,0
7.57,14,0.3,14,0
7.75,10,0.16,10.5,0
17.5,25,0.08,17.5,0
5.89,11,0.25,10,0
8.08,25,0.19,25,0
4.54,10,0.23,10,0
22.83,27,0.09,26.67,0
10.07,20,0.2,13.33,0
6.47,11,0.32,10,0
22.5,25,0.09,22.5,0
11,10,0.18,11.2,0
5.94,7,0.27,7,0
25,25,0.07,25,0
15.5,26,0.1,15.5,0
9.33,10,0.2,11.33,0
15.29,0,0.23,22.33,0
12.16,20,0.25,20,0
12.16,20,0.12,20,0
8.67,10,0.17,10,0
10.67,20,0.1,20,0
4.17,3,0.4,4.4,0
7,15,0.1,10,0
8.53,10,0.25,13,0
29.44,25,0.18,25,0
15,15,0.07,15,0
6.72,9,0.41,9.67,0
8.5,20,0.12,14.5,0
8,15,0.11,15,0
12.21,15,0.22,16,0
14.6,15,0.13,15.67,0
16.45,20,0.19,20.2,0
5.6,15,0.17,12.5,1
15,15,0.07,15,0
7.55,11,0.33,10.5,0
18.8,22,0.1,22,0
9.4,15,0.13,13.5,0
8.43,15,0.13,9.67,0
6.67,10,0.19,10,0
5.92,8,0.19,8,0
22.41,10,0.22,34.33,0
5.71,5,0.2,6.25,0
6.67,5,0.15,6.67,0
28.83,36,0.13,36,0
7.5,8,0.38,8.8,0
16.38,25,0.13,25,0
7.75,9,0.17,8.33,0
12,16,0.12,18,0
23.89,25,0.12,40,0
9.23,15,0.18,15,0
12,20,0.12,20,0
16.67,20,0.12,15,0
7.3,4,0.28,6.33,0
17.5,25,0.2,15,0
7.48,10,0.27,6.4,0
17.43,22,0.12,22.33,0
14,15,0.12,14,0
13.75,20,0.11,17.5,0
23.33,25,0.08,25,0
12.17,18,0.18,18,0
20.75,20,0.16,23,0
9.62,22,0.13,16,0
17.64,10,0.15,10,0
8.13,10,0.22,10,0
4.52,7,0.86,6.5,0
12.2,15,0.11,15,0
15.92,29,0.31,26.5,0
10.14,13,0.15,14.33,0
11.4,10,0.17,12,0
16.17,25,0.14,21.25,0
9.29,15,0.32,12.2,0
9.67,13,0.18,11.5,0
15.5,17,0.09,17,0
15,25,0.15,15,0
15.1,19,0.16,19,1
12.5,5,0.11,12.5,0
16,19,0.11,18,0
13.75,15,0.11,15,0
11.67,10,0.14,11.67,0
12.83,25,0.11,22.5,0
17.5,30,0.08,17.5,0
25,25,0.07,25,0
12.5,15,0.09,10,0
13.23,15,0.2,15,0
20,20,0.08,20,0
12.5,15,0.08,15,0
11.43,25,0.13,18.5,0
50,50,0.06,50,0
13.75,20,0.12,16.67,1
5.85,8,0.29,6.88,0
33.62,40,0.14,37.5,0
7.45,11,0.22,9,0
20,20,0.1,20,0
8.45,15,0.19,13,0
12.4,6,0.15,17,0
8.62,20,0.34,7.17,0
11.75,15,0.24,12.33,0
13.29,0,0.09,0,0
8,9,0.15,8,0
31.67,50,0.11,35,0
10,15,0.11,10,0
20,20,0.07,20,0
11.67,15,0.13,15,0
10.44,15,0.15,15,0
12.09,22,0.13,21,0
4.38,5,0.32,7.33,0
10.29,25,0.15,22.5,0
14.7,12,0.16,12,0
10.67,20,0.1,13.5,0
11.67,10,0.11,11.67,0
12.33,7,0.15,6,0
15,20,0.1,15,0
18.85,30,0.11,30,0
5.4,6,0.31,6,0
9.46,10,0.25,14.75,0
15,15,0.08,15,1
6.35,10,0.26,8.2,1
6.6,10,0.19,6.67,0
13.5,18,0.07,13.5,0
12.36,0,0.15,14.33,0
10.17,13,0.15,10,0
5.71,10,0.26,10,0
20,20,0.1,20,0
16.67,5,0.1,16.67,0
19.29,30,0.21,30,0
12.5,15,0.1,12.5,0
4.68,5,0.3,5,0
11,17,0.21,15.33,0
10.67,17,0.14,13,0
21.5,25,0.18,25.67,0
4.4,6,0.31,4.56,1
10.5,15,0.12,13.67,0
17.95,30,0.32,25.33,0
10.43,15,0.18,12.2,0
15.71,19,0.17,20,0
21.88,30,0.21,27.5,0
12.2,21,0.11,18,0
11.33,12,0.15,11.33,0
17.5,10,0.06,25,0
12,25,0.16,16.5,0
25,25,0.07,25,0
7.22,9,0.33,7.56,0
10.79,10,0.35,13.33,0
13.44,10,0.2,18.5,0
4.93,5,0.22,5,0
11.5,15,0.1,15,0
12,16,0.11,12,0
150,150,0.06,150,0
6.71,10,0.25,9.33,0
8,11,0.15,9.75,0
11,17,0.13,17,0
15,15,0.09,15,0
3.6,5,0.53,4,0
8.43,10,0.21,8.8,0
14.33,15,0.17,15.5,0
25,25,0.07,0,0
6.93,5,0.35,5,0
23,30,0.15,30,0
8.06,10,0.28,9.83,0
20,20,0.08,20,0
11.57,30,0.15,15.75,0
10.71,20,0.19,15.5,0
15,15,0.08,15,0
7.71,11,0.2,8.17,0
8.25,9,0.12,9.33,0
12.61,20,0.16,16,0
8.5,14,0.26,14,0
25,25,0.06,25,0
7.2,10,0.15,8.67,0
20,20,0.07,20,0
15,15,0.08,15,0
10,15,0.12,15,1
6.45,9,0.21,7.83,0
15,15,0.11,15,0
11.33,20,0.1,14.5,0
11,17,0.16,14.5,0
30,25,0.18,37.5,0
15.78,25,0.23,25,0
13.33,10,0.16,20,0
10.62,10,0.19,10,0
8.75,15,0.13,10,0
14,17,0.11,17,0
21.5,30,0.12,30,0
14.33,20,0.12,14.33,0
9.33,12,0.22,11,0
5.19,10,0.3,7.5,0
11.33,20,0.12,11.33,0
15,15,0.08,15,0
4.78,5,0.62,5,0
14.29,6,0.13,9.67,0
11.25,15,0.17,13.33,0
15,15,0.11,17.5,0
7.2,3,0.14,8.25,0
12.33,15,0.12,13.5,0
9.37,10,0.28,10,0
8.43,16,0.16,13,0
21.55,32,0.16,28.5,0
9.29,6,0.27,11.6,0
10.33,15,0.21,15,0
17.4,25,0.18,23.33,0
10.67,12,0.15,10.67,0
10.88,15,0.35,13.8,0
5.95,9,0.28,8,0
10.5,6,0.14,15,0
9.57,15,0.13,14,0
30,50,0.08,30,0
9.28,5,0.21,8.4,0
11.5,20,0.12,3,0
12.4,16,0.45,15,0
10,10,0.13,10,0
6.67,10,0.18,6.67,0
20.25,25,0.1,22.5,0
9.89,15,0.16,15,0
15.5,20,0.1,20,0
11.86,10,0.13,15,0
9.78,10,0.25,12.4,0
6.86,12,0.36,10.6,0
9.43,12,0.21,12,0
80.07,10,0.14,37.14,0
10.05,14,0.25,14,0
11.95,20,0.28,20,0
10.33,15,0.12,10.33,0
20,20,0.08,20,0
15,15,0.08,0,0
12.33,22,0.16,22,0
9,16,0.15,13.33,0
10.58,15,0.26,15,0
25,25,0.07,25,0
8.47,17,0.22,17,0
16.67,18,0.08,17.5,0
19.7,10,0.36,25,0
11.83,5,0.16,20,0
7.92,10,0.21,7.75,0
27,45,0.12,40,0
15,15,0.08,15,0
8.24,10,0.24,10.2,0
20,20,0.07,20,0
9.47,10,0.4,10,0
12.5,20,0.1,12.5,0
9.67,16,0.1,16,0
7.33,10,0.25,10,0
13,16,0.18,13,0
8.25,15,0.14,10,0
16.67,20,0.12,15,0
6.67,10,0.14,7.5,0
13,18,0.12,20,0
8.4,5,0.26,11.8,0
14.06,25,0.16,15,0
17.5,25,0.07,17.5,0
11.5,15,0.14,15,0
15.55,20,0.17,20,0
15,15,0.07,0,0
10.56,10,0.23,13.33,0
6.5,10,0.16,8.33,0
11.93,19,0.29,16.33,0
9.25,25,0.2,12.5,0
7.5,10,0.3,10,0
4.5,10,0.29,6.67,0
13.55,25,0.13,22.5,0
12.5,10,0.13,12.5,0
4.83,5,0.24,5,0
17,15,0.11,15,0
8,15,0.15,15,0
10,15,0.09,10,0
12.83,20,0.13,20,0
26.7,35,0.17,32.5,0
11.15,10,0.41,15,0
5.44,5,0.23,6.33,0
3.11,3,0.4,3.8,0
18.5,20,0.14,20,0
12.5,20,0.07,20,0
5.5,7,0.25,6,1
12,18,0.1,16.5,0
20,20,0.06,20,0
17.5,20,0.16,18,0
20,20,0.06,20,0
11.78,15,0.14,17.5,0
9.12,14,0.17,13,0
4.67,5,0.3,5,0
15.67,17,0.08,17,0
38.75,60,0.12,51.67,1
11,14,0.15,12.75,0
9.62,15,0.16,15,0
17.11,25,0.16,25,0
9.58,10,0.19,10.67,0
25,25,0.11,25,0
4.29,10,0.33,6.33,0
5.31,11,0.26,8,0
17.55,10,0.44,22,0
10.6,16,0.12,15,1
5.8,10,0.38,9,0
7.29,10,0.19,10,1
15,20,0.1,15,0
6.89,11,0.35,10.5,0
5.88,9,0.23,8.67,0
6.14,7,0.28,6.14,0
4.95,7,0.27,5.57,0
8,10,0.17,8.67,0
7.75,12,0.33,8.5,0
23,23,0.07,23,0
15.2,21,0.1,21,1
11.42,12,0.16,11,0
15,15,0.08,15,0
6.62,9,0.28,7.57,0
5.31,8,0.37,7.83,0
6.67,6,0.17,7,0
10,10,0.17,10,0
11.67,15,0.12,12.5,0
10.56,20,0.12,15,0
14.08,12,0.22,12.4,0
12,16,0.15,13,0
4.18,10,0.28,6.67,0
10.33,15,0.26,11.14,0
9.5,25,0.22,18,0
9.6,20,0.15,20,0
8,10,0.23,9.57,0
9.25,15,0.1,15,0
9.16,15,0.29,11.33,0
15.13,15,0.21,13.33,0
10,10,0.17,10,0
6.95,10,0.36,13.5,0
9,6,0.25,9.86,0
14.33,20,0.12,14.33,0
15.67,17,0.09,16,0
25,25,0.06,25,0
8.17,10,0.14,10.5,0
20,20,0.07,20,0
13.75,25,0.09,25,0
10.5,10,0.19,10.5,0
20,25,0.18,13.33,0
5.82,5,0.29,6.29,0
14.57,25,0.12,25,0
11.25,11,0.24,11.5,0
11,20,0.08,20,0
10.64,16,0.38,15,0
22.5,30,0.15,35.67,0
17.5,25,0.11,20,0
11.89,15,0.15,17.5,0
11,10,0.23,16.67,0
15,25,0.09,17.5,0
10.38,16,0.14,13.5,0
15,20,0.09,15,0
6.5,10,0.17,6.5,0
15.25,21,0.11,17,0
5.27,5,0.25,8.75,1
12.14,16,0.12,16,0
11.67,15,0.09,15,0
9.5,11,0.36,11,1
15.25,25,0.11,22.5,0
15,15,0.08,15,0
8.67,12,0.17,10.5,0
25,25,0.06,25,0
7.5,10,0.17,8.5,0
15.5,15,0.15,15.67,0
8.84,10,0.49,10,0
14.4,15,0.13,13,0
13,19,0.09,17,0
10.71,15,0.16,12,1
25,25,0.07,25,0
9.5,10,0.17,11.67,1
10.12,10,0.6,11.56,0
7.67,7,0.14,7.67,0
7.45,12,0.29,12,0
5.94,8,0.23,7.2,0
8.7,15,0.2,10.2,1
21.11,25,0.12,25,0
5.09,5,0.24,5.8,0
7.29,10,0.25,7.6,1
6.25,10,0.16,6.25,0
8.25,11,0.17,11.67,0
12,16,0.12,12,0
15,15,0.09,0,0
15,15,0.08,15,0
8.33,6,0.17,12.67,1
19.55,25,0.18,25,0
15,15,0.08,15,0
4,6,0.35,7,0
12.95,20,0.27,20,0
20,20,0.1,20,0
15,15,0.08,15,0
15.94,20,0.21,20,0
15,20,0.06,20,0
10.33,15,0.1,13,0
9.44,5,0.23,8.67,0
11,19,0.35,18.67,0
21.67,25,0.1,21.67,0
10.86,10,0.16,12.25,0
15,20,0.12,20,0
12.5,10,0.12,13.33,0
5.58,25,0.28,17.5,0
15,15,0.14,15,0
10.86,17,0.32,15.75,0
9.6,16,0.13,13,0
11,20,0.16,21.67,0
10.5,35,0.41,21,0
2.4,5,0.46,2.43,0
6,10,0.22,5,0
25,25,0.06,25,0
20,20,0.1,20,0
6.38,8,0.2,8.2,0
12,17,0.12,15.67,0
17.09,50,0.24,50,0
25,25,0.09,25,0
25,25,0.12,25,0
12.5,15,0.1,12.5,0
8.33,10,0.14,8.33,0
21.8,15,0.14,33.5,0
15,15,0.09,15,0
20,20,0.08,20,0
10,10,0.16,15,0
13,21,0.13,20,0
9.4,15,0.12,15,0
9.45,15,0.15,15,0
11.3,25,0.14,25,0
8.64,12,0.31,10,0
15,15,0.1,15,0
6.47,10,0.35,7.62,0
24.29,20,0.13,16.25,0
9.4,15,0.12,13.5,0
6.54,5,0.3,10,1
6.38,7,0.25,7.33,0
25,35,0.1,30,0
8.75,15,0.09,15,0
9.17,10,0.21,8.75,0
6.5,10,0.25,9.25,0
50,50,0.06,50,0
11.43,16,0.13,0,0
11.75,15,0.1,12.33,0
7.33,10,0.14,7.33,0
11.25,10,0.16,11.67,0
14.17,10,0.23,13.33,0
16.56,15,0.14,14.5,0
14.1,21,0.27,21,0
25,25,0.06,0,0
11.5,20,0.31,19.62,0
17.5,20,0.1,17.5,0
12,14,0.22,13.8,0
6.76,6,0.41,7.75,0
27.5,30,0.08,27.5,0
5.9,12,0.22,9,0
4.47,10,0.25,10,0
34.6,100,0.14,42,0
8.71,12,0.23,11,0
20,20,0.07,20,0
6.33,8,0.14,7.5,1
15,20,0.1,15,0
12.2,15,0.15,14,0
10.07,10,0.18,12,0
9.18,20,0.17,18,0
8.25,12,0.16,11,0
5.1,8,0.48,6.3,0
17.43,15,0.17,15,0
35.22,12,0.12,32.33,0
3.77,5,0.33,4.29,0
9.05,11,0.25,11.33,0
27.5,25,0.07,0,0
24,20,0.12,20,0
7.8,10,0.16,8.5,0
7.33,10,0.27,15,0
18,18,0.07,18,0
12.67,16,0.13,12.67,0
15,20,0.06,20,0
30,30,0.08,30,0
14,25,0.15,20,0
2.12,5,0.37,3.4,0
12.86,15,0.21,13.75,0
12.56,19,0.15,16.33,0
4.21,5,0.42,5,0
11.83,20,0.18,20,1
6.21,5,0.28,7.25,0
10.67,15,0.12,15,0
12.71,15,0.13,15,0
18,15,0.1,15,0
10.4,12,0.23,12,0
26.92,35,0.21,31.67,0
13,20,0.17,17,0
22.67,50,0.21,35,0
8.46,10,0.21,12.5,0
25,25,0.07,25,0
26.95,25,0.2,36,1
12,13,0.14,13.75,0
6.92,7,0.28,6.83,0
11.12,15,0.21,12.33,0
17.5,20,0.08,17.5,0
6.93,10,0.2,12.5,0
5.28,5,0.52,5,1
7.56,10,0.18,10,0
11.17,15,0.13,15,0
8.33,10,0.16,10,0
15,15,0.12,15,0
10.33,20,0.12,12.5,0
10.33,10,0.17,12.5,0
4.14,5,0.17,5,0
21.57,30,0.12,30,0
7,10,0.3,10,0
20,20,0.06,20,0
25,25,0.06,25,0
9.65,20,0.28,20,0
13.71,25,0.15,17.75,0
14.64,10,0.19,10,0
8.37,10,0.34,10,0
11.4,15,0.19,13.33,0
9.08,14,0.17,7,0
22.5,25,0.08,22.5,0
10.43,15,0.13,15,0
15.42,17,0.22,17.33,0
4.42,10,0.5,8.5,0
4.12,2,0.46,3.1,0
10,17,0.15,17,0
6.62,10,0.29,6.86,0
10,15,0.1,12.5,0
9.25,20,0.15,20,0
9.38,5,0.15,13,0
5.88,8,0.27,6.29,0
32.5,40,0.08,32.5,0
10,15,0.07,15,0
17.36,50,0.17,30.67,0
10.7,20,0.28,19,0
11.38,15,0.14,11.67,0
12,15,0.23,12,0
8.27,10,0.19,7.5,0
12,14,0.21,12.67,0
12.5,15,0.09,12.5,0
15,15,0.07,15,0
13.47,25,0.18,22.5,0
9.8,15,0.14,12.33,0
17.5,25,0.06,25,0
9.78,15,0.23,10.67,0
18,18,0.08,18,0
15,15,0.08,15,0
10.9,13,0.45,16,0
20,20,0.07,20,0
6.12,7,0.26,9.25,0
8.25,15,0.1,15,0
11.33,20,0.13,15,0
5.43,5,0.25,5.33,0
6.25,4,0.23,9.33,0
6.56,12,0.31,6.11,0
13.94,20,0.22,20,0
18.52,10,0.25,18.33,0
13.75,30,0.1,30,0
10,15,0.08,15,0
9.4,15,0.13,11.67,0
20,20,0.08,20,0
6.12,10,0.23,8.5,0
8.2,15,0.19,8.75,0
20,20,0.1,20,0
15,15,0.12,20,0
10,15,0.1,10,0
12.43,19,0.11,19,0
6.75,10,0.26,8.33,0
12.23,20,0.17,19.33,0
6.38,13,0.19,12,0
15,15,0.06,15,0
14,15,0.09,14,0
17,30,0.1,30,0
9.06,15,0.23,14.8,1
15,15,0.08,15,0
16.25,15,0.17,13.33,0
8,10,0.18,8,0
28,28,0.07,28,0
10,10,0.19,10,0
8.36,10,0.21,20,0
12,20,0.15,12.5,0
20,20,0.07,20,0
14.67,20,0.17,20,0
8.13,14,0.19,12,0
9.71,15,0.2,13.2,0
8.5,15,0.11,15,0
7,7,0.19,7,1
4.5,5,0.21,4.6,0
15,15,0.08,15,0
8.12,10,0.46,10,0
6.93,25,0.21,15,1
10.5,15,0.11,15,0
20.75,29,0.09,26.5,0
10.5,10,0.19,14.25,0
9,17,0.15,16,0
14.17,15,0.11,17,0
7.42,10,0.18,11.33,0
7.5,12,0.17,8,0
5.62,6,0.3,5.86,0
9.68,16,0.24,15.5,0
15.83,20,0.11,17.5,0
6.87,15,0.22,13,0
15.71,20,0.24,18.75,0
6.36,10,0.47,7.33,0
25,25,0.11,25,0
12.5,15,0.08,12.5,0
5.46,12,0.24,11,0
12.33,14,0.33,13,0
5.07,10,0.21,8,0
10.29,20,0.14,13,0
29.23,25,0.17,29,0
5.57,5,0.24,7.4,0
22.67,18,0.1,22.67,0
7.36,5,0.3,7.6,0
20,20,0.08,20,0
19.42,25,0.17,22.5,0
9.2,12,0.21,11,0
12.78,15,0.14,15,0
18.5,10,0.17,17.75,0
8.08,12,0.63,10.67,0
18,26,0.08,18,0
7.25,10,0.26,10.67,0
13.33,15,0.09,15,0
4.61,5,0.36,5.29,0
12.5,25,0.12,25,0
15.38,15,0.14,20,0
191.67,275,0.08,275,0
10.75,20,0.15,10.75,0
15,20,0.08,15,0
10,15,0.09,15,0
20,20,0.09,20,0
25,25,0.07,25,0
10,10,0.17,10,0
12.62,30,0.23,26.67,0
11.75,16,0.14,12.67,0
11.86,18,0.23,17,0
25,25,0.06,25,0
11.3,13,0.19,13.4,0
11.5,20,0.11,20,0
6.88,15,0.15,10,0
15.25,20,0.12,17.5,0
16.8,15,0.21,12.5,0
17,25,0.08,20.5,0
9,15,0.31,13.75,0
12.13,15,0.21,14,0
18.22,13,0.16,18.5,0
11.6,0,0.11,0,0
8.87,13,0.26,12,0
15,15,0.08,15,0
14,10,0.12,13.33,0
20,20,0.12,20,0
20,20,0.07,0,0
11.17,20,0.1,20,0
15,20,0.09,10,0
6.7,12,0.21,10,0
9.33,14,0.14,13,0
11,15,0.34,15,0
7.2,10,0.22,6.67,0
18,27,0.14,23,0
5.75,10,0.26,8.67,1
12.8,20,0.1,20,0
9.45,15,0.26,10.8,0
5.67,8,0.2,5.8,0
20,20,0.07,20,0
11,14,0.21,13.2,0
9.93,15,0.18,15,0
7.5,6,0.24,8.25,0
10.5,11,0.16,11,0
14.38,20,0.13,15.5,0
5.5,7,0.33,5.8,0
12.88,18,0.15,19,0
4,5,0.26,7.5,0
26.25,20,0.11,29,1
15,15,0.07,15,0
11.14,15,0.14,12.75,0
18.33,25,0.08,25,0
9.75,15,0.15,12,0
35,50,0.08,35,0
20,20,0.08,20,0
16,25,0.12,14,0
10.5,15,0.14,13.67,0
9.25,15,0.25,12.5,0
25,25,0.08,25,0
6.75,15,0.14,15,0
4.29,6,0.28,5,0
5.13,6,0.23,6,0
20,20,0.07,20,0
10.73,18,0.19,16.67,0
15.5,17,0.13,14,0
10.4,15,0.12,13.5,0
9.4,10,0.24,20,0
14.4,20,0.47,20,0
7.73,25,0.16,25,0
11.03,12,0.48,13.71,0
6.68,11,0.38,11.14,0
14,20,0.13,14,0
5.75,8,0.27,6.57,0
12.33,15,0.1,15,0
13,16,0.1,13,0
4.64,5,0.37,4.5,0
15,20,0.09,15,0
8,10,0.2,11,0
13.77,15,0.21,15.6,0
10,15,0.1,12.5,0
11.8,10,0.19,9.33,0
4,7,0.27,5.67,0
8.8,20,0.12,20,0
3.77,10,0.38,6.25,0
10.71,10,0.21,12.5,0
12,16,0.12,12,1
15.5,17,0.1,16,0
18,30,0.14,27.5,0
15,15,0.06,15,0
5.33,20,0.33,20,0
12.75,20,0.13,16.67,0
10.14,17,0.13,16,0
8.62,10,0.19,10.5,0
25,25,0.06,25,0
5.8,11,0.23,11,0
9.29,15,0.18,11,0
12.65,10,0.59,24.67,0
9.67,15,0.1,12,0
10.33,15,0.11,11.5,0
12.5,15,0.11,15,0
15.71,0,0.11,18,0
20,20,0.07,20,0
10.78,16,0.14,15.5,0
11.8,15,0.23,14.8,0
15,20,0.09,17.5,0
6.82,5,0.3,8.33,0
7.78,10,0.29,10,1
20,20,0.07,20,0
3.6,4,0.44,4.4,0
14.25,25,0.1,20,0
15,20,0.09,17.5,0
7.86,15,0.26,12,0
11.75,17,0.11,16,0
15.67,15,0.14,15.67,0
13.17,17,0.11,17,1
4.68,5,0.31,5,0
7.06,10,0.23,10,0
11.25,20,0.13,13.33,0
10,6,0.15,14,0
10.33,25,0.24,22.5,0
10.14,15,0.12,15,0
13.08,25,0.18,23.33,0
17.33,25,0.1,17.33,0
9.22,16,0.17,16,0
5.17,8,0.32,5.67,0
9.2,10,0.17,10.67,0
13.64,25,0.16,25,0
11.36,15,0.22,12.5,0
15,15,0.08,15,0
12.39,14,0.25,13,0
18.64,25,0.21,25,0
17.36,40,0.14,26,0
2.83,3,0.47,3.17,0
4.43,6,0.28,4.5,0
41.67,50,0.12,41.67,0
7.04,10,0.57,10.33,0
13.17,20,0.12,16,1
37.29,30,0.14,21,0
40,75,0.08,75,0
7,9,0.22,6.33,0
16.9,15,0.14,15,0
10,20,0.11,16,0
10,15,0.14,11.67,0
15,15,0.07,15,0
4.83,10,0.18,0,0
75,100,0.05,75,0
12.44,15,0.33,15.38,0
18,21,0.08,18,0
11.29,20,0.13,20,0
8.4,10,0.19,8,0
11.95,15,0.35,15,0
9.67,10,0.21,9.67,0
10.83,15,0.11,15,0
11.83,11,0.17,14,0
5.6,5,0.25,5,0
10.67,15,0.19,15,0
7.71,10,0.16,10.33,0
24.4,29,0.17,24.4,0
12.5,20,0.1,12.5,0
15,15,0.08,15,0
13.44,22,0.15,21,0
21.2,30,0.25,28.5,0
13.4,20,0.11,15,0
11.06,25,0.26,16,0
11.76,10,0.31,11.88,0
13.67,15,0.12,15,0
6.55,3,0.24,7,0
9.5,14,0.22,10.67,0
15,30,0.11,20,0
10,15,0.1,12.5,0
